Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,day,month,year,Tmax,Tmin,Tavg,Depart,DewPoint,PrecipTotal,Sunrise,Sunset,month_weather,day_weather,pca1,pca2,pca3,pca4
2007-06-05,3,32,41.9216,-87.666455,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,1,32,41.9216,-87.666455,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,33,41.891118,-87.654491,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,35,41.867108,-87.654224,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,35,41.867108,-87.654224,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,1,35,41.867108,-87.654224,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,36,41.896282,-87.655232,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,37,41.919343,-87.694259,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,37,41.919343,-87.694259,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,39,41.921965,-87.632085,8,3,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,65,41.688324,-87.676709,8,4,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,71,41.720848,-87.666014,9,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,74,41.731922,-87.677512,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,74,41.731922,-87.677512,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,1,74,41.731922,-87.677512,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,89,41.999129,-87.795585,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,89,41.999129,-87.795585,8,9,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,99,41.907645,-87.760886,8,3,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,105,41.732984,-87.649642,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,8,41.981964,-87.812827,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,9,41.944869,-87.832763,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,14,42.011601,-87.811506,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,17,41.94983,-87.698457,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,18,41.979243,-87.750938,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,20,41.986921,-87.689778,9,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,22,41.801498,-87.763416,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,23,41.906638,-87.701431,9,3,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,67,41.723195,-87.64997,5,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,68,41.868077,-87.666901,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,68,41.868077,-87.666901,9,7,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,70,41.869216,-87.627561,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,85,41.662014,-87.724608,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,85,41.662014,-87.724608,8,4,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,1,85,41.662014,-87.724608,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,87,41.961743,-87.76007,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,87,41.961743,-87.76007,9,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,88,41.953067,-87.776792,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,88,41.953067,-87.776792,8,3,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,91,41.878114,-87.629798,3,3,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,92,41.958271,-87.702575,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,92,41.958271,-87.702575,9,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,93,41.932094,-87.700117,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,95,41.994469,-87.667736,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,96,42.006858,-87.675919,9,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,97,41.916265,-87.800515,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,97,41.916265,-87.800515,8,10,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,98,41.846075,-87.716277,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,100,41.918705,-87.752329,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,104,41.682587,-87.707973,9,3,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,104,41.682587,-87.707973,9,8,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,108,41.725517,-87.614258,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,2,114,41.948167,-87.730698,8,2,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,114,41.948167,-87.730698,8,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-05,3,116,41.963976,-87.69181,9,1,0,185,6,2007,63.5,49.0,56.5,-9.0,47.5,0.345,417.0,1923.0,6.0,185.0,4.49752157517,2.21900553698,0.0368094040867,0.717634294109
2007-06-26,2,1,41.95469,-87.800991,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,1,41.95469,-87.800991,9,4,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,4,1,41.95469,-87.800991,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,6,41.994991,-87.769279,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,6,41.994991,-87.769279,9,4,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,13,41.974089,-87.824812,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,32,41.9216,-87.666455,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,32,41.9216,-87.666455,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,33,41.891118,-87.654491,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,33,41.891118,-87.654491,8,6,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,35,41.867108,-87.654224,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,36,41.896282,-87.655232,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,37,41.919343,-87.694259,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,65,41.688324,-87.676709,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,65,41.688324,-87.676709,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,65,41.688324,-87.676709,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,74,41.731922,-87.677512,8,5,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,84,41.891126,-87.61156,5,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,84,41.891126,-87.61156,5,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,89,41.999129,-87.795585,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,89,41.999129,-87.795585,8,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,94,42.01743,-87.687769,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,94,42.01743,-87.687769,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,9,41.944869,-87.832763,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,9,41.944869,-87.832763,8,4,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,14,42.011601,-87.811506,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,14,42.011601,-87.811506,8,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,17,41.94983,-87.698457,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,18,41.979243,-87.750938,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,20,41.986921,-87.689778,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,20,41.986921,-87.689778,9,9,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,23,41.906638,-87.701431,9,2,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,23,41.906638,-87.701431,9,3,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,68,41.868077,-87.666901,9,10,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,68,41.868077,-87.666901,9,19,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,1,68,41.868077,-87.666901,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,85,41.662014,-87.724608,8,20,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,85,41.662014,-87.724608,8,25,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,1,85,41.662014,-87.724608,8,6,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,2,87,41.961743,-87.76007,9,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,87,41.961743,-87.76007,9,3,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,88,41.953067,-87.776792,8,4,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,91,41.878114,-87.629798,3,1,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
2007-06-26,3,92,41.958271,-87.702575,9,6,0,206,6,2007,91.5,71.5,81.5,10.0,69.0,0.16,418.0,1931.0,6.0,206.0,-2.42494092464,2.08028140185,-0.277581833031,0.537440451138
